key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
48,go007,go007,1,InstanceContent#10007,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,25,26,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,讨伐梦幻之布拉奇希奥！,行会令,0,,7,ui/icon/111000/111005.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111005.png
49,go008,go008,1,InstanceContent#10008,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,25,26,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,击溃哥布林炸弹军团！,行会令,0,,8,ui/icon/111000/111004.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111004.png
50,go009,go009,1,InstanceContent#10009,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,30,31,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,讨伐污染源头魔界花！,行会令,0,,9,ui/icon/111000/111009.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111009.png
51,go010,go010,1,InstanceContent#10010,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,30,31,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,讨伐坑道中出现的妖异！,行会令,0,,10,ui/icon/111000/111010.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111010.png
52,go011,go011,1,InstanceContent#10011,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,35,36,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,注意无敌的眷属，讨伐大型妖异！,行会令,0,,11,ui/icon/111000/111011.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111011.png
53,go012,go012,1,InstanceContent#10012,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,35,36,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,讨伐爆弹怪的女王！,行会令,0,,12,ui/icon/111000/111012.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111012.png
54,go013,go013,1,InstanceContent#10013,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,40,41,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,歼灭特殊阵型的妖异！,行会令,0,,13,ui/icon/111000/111013.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111013.png
55,go014,go014,1,InstanceContent#10014,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,40,41,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,制止三方混战的巨人族，守住遗物！,行会令,0,,14,ui/icon/111000/111014.tex,,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/111000/111014.png
56,w1fa,w1fa,1,InstanceContent#20001,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,20,22,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,伊弗利特讨伐战,讨伐歼灭战,8,,1,ui/icon/112000/112008.tex,,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112008.png
57,s1fa,s1fa,1,InstanceContent#20002,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,34,36,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,泰坦讨伐战,讨伐歼灭战,8,,2,ui/icon/112000/112018.tex,,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112018.png
58,r1fa,r1fa,1,InstanceContent#20003,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,44,46,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,迦楼罗讨伐战,讨伐歼灭战,8,,3,ui/icon/112000/112019.tex,,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112019.png
59,w1fa_2,w1fa_2,1,InstanceContent#20004,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,49,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,伊弗利特歼灭战,讨伐歼灭战,8,,12,ui/icon/112000/112021.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112021.png
60,s1fa_2,s1fa_2,1,InstanceContent#20005,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,57,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,泰坦歼灭战,讨伐歼灭战,8,,14,ui/icon/112000/112022.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112022.png
61,r1fa_2,r1fa_2,1,InstanceContent#20006,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,52,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,迦楼罗歼灭战,讨伐歼灭战,8,,13,ui/icon/112000/112023.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112023.png
62,w1f1_battle,w1f1_battle,1,InstanceContent#20007,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,49,50,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,里塔提恩强攻战,讨伐歼灭战,8,,4,ui/icon/112000/112020.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112020.png
63,w1fa_3,w1fa_3,1,InstanceContent#20008,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,70,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,伊弗利特歼殛战,讨伐歼灭战,19,,103,ui/icon/112000/112028.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112028.png
64,s1fa_3,s1fa_3,1,InstanceContent#20009,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,67,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,泰坦歼殛战,讨伐歼灭战,19,,102,ui/icon/112000/112029.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112029.png
65,r1fa_3,r1fa_3,1,InstanceContent#20010,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,65,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,迦楼罗歼殛战,讨伐歼灭战,19,,101,ui/icon/112000/112030.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112030.png
66,f1fa,f1fa,1,InstanceContent#20011,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,54,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,莫古力贤王歼灭战,讨伐歼灭战,8,,15,ui/icon/112000/112031.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112031.png
67,f1fa_2,f1fa_2,1,InstanceContent#20012,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,80,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,莫古力贤王歼殛战,讨伐歼灭战,19,,104,ui/icon/112000/112050.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112050.png
68,w1fb,w1fb,1,InstanceContent#20013,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,61,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,究极神兵破坏作战,讨伐歼灭战,19,,100,ui/icon/112000/112032.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112032.png
69,z1z4,z1z4,1,InstanceContent#20014,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#2,0,0,0,,0,50,50,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,活动挑战1,讨伐歼灭战,0,,9999,ui/icon/112000/112018.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112018.png
70,z1z1,z1z1,1,InstanceContent#20015,FALSE,2,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,70,70,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,活动挑战2,讨伐歼灭战,0,,9997,ui/icon/112000/112320.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112320.png
71,z1z2,z1z2,1,InstanceContent#20016,FALSE,3,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,73,74,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,活动挑战3,讨伐歼灭战,0,,9998,ui/icon/112000/112358.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112358.png
72,o1fa,o1fa,1,InstanceContent#20017,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,60,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,利维亚桑歼灭战,讨伐歼灭战,8,,16,ui/icon/112000/112051.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112051.png
73,o1fa_2,o1fa_2,1,InstanceContent#20018,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,80,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,利维亚桑歼殛战,讨伐歼灭战,19,,105,ui/icon/112000/112052.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112052.png
74,r1f1_battle,r1f1_battle,1,InstanceContent#20019,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,52,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,死化奇美拉讨伐战,讨伐歼灭战,8,,7,ui/icon/112000/112053.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112053.png
75,w1d2_battle,w1d2_battle,1,InstanceContent#20020,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,52,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,海德拉讨伐战,讨伐歼灭战,8,,8,ui/icon/112000/112055.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112055.png
76,r1fb,r1fb,1,InstanceContent#20021,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,50,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,大桥上的决斗,讨伐歼灭战,8,,9,ui/icon/112000/112054.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112054.png
77,f1fb,f1fb,1,InstanceContent#20022,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,65,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,拉姆歼灭战,讨伐歼灭战,8,,17,ui/icon/112000/112062.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112062.png
78,f1fb_2,f1fb_2,1,InstanceContent#20023,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,85,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,拉姆歼殛战,讨伐歼灭战,19,,106,ui/icon/112000/112063.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112063.png
79,r1fc,r1fc,1,InstanceContent#20024,FALSE,0,0,0,战斗精英 魔法导师,ContentMemberType#3,0,0,0,,0,50,50,80,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,希瓦歼灭战,讨伐歼灭战,8,,18,ui/icon/112000/112073.tex,,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://cafemaker.wakingsands.com/i/112000/112073.png
