污染庭园圣茉夏娜植物园,"70EX植物园
老一 泥口花 放180°范围的AOE是多次判定的，不要提早回去。
老二 拉哈穆 核心技能滑坡，场地上会出现箭头传送带，读条结束后击退。
沿途有水闸，可以放水洗怪
老三 枯腐泥妖 当地面下污泥涌动时，所有人站在绿色实地板上。当BOSS读条污泥并出现点名范围圈时，所有人站在网格地板上。BOSS召唤泥丸子小怪，这个小怪会被玩家的任意有初始伤害的技能击飞，需要由玩家把它打到绿色实地板上，不要让下面喷出来的泥，或者上面点名掉下来的泥碰到它，也不要让BOSS或者小怪的攻击打到它。"
修行古刹星导寺,"70星导寺
老一凶豹所闻，凶豹所忆，刚开场的时候只有一只，在打到一定程度后第二只才会登场，T注意及时拉怪。后出现的红豹子会用扇形AOE，比较麻烦，需要关注。
沿途小怪不要放在机关上打，近战会感谢你。
老二额部陀，BOSS会使用“前后双斩”和“左右双斩”，斩前后躲两侧，斩两侧躲前后即可。BOSS读条“预判”后，会立刻出现动画效果，3面护盾，只有一面可以攻击，注意方向(法系也要注意)。头顶太阳月亮标记时，找同色发光地板即可。
老三双豹伊沃恩，被点名的玩家会遭到一次巨大伤害，奶妈注意抬血，由于固定点名距离最远的玩家，所以如果有远程DPS的话可以适当引导。当BOSS与场上斗气连线时，所有玩家去撞球，全部撞掉则AOE伤害较小。"
伊甸零式希望乐园 (觉醒之章1),"E1S
       ■三角攻击    　    | 　   ■白球诱导
  D3　　　　　D4 　|　D3　MT　 D4
  　MT　　　ST　  　|
  　　　  ◎  　　　　 |　D1　 ◎ 　D2
  　D1　　　D2　 　|
  H1　　　　　H2　 |　H1　 ST 　H2
 ───────────────────────
        ■2人分摊　     　|      ■转转球诱导
 ST/D3　　MT/D4　| 　　　   D4
 　 　　   ◎ 　　 　　 | 　　H1  ◎  H2
 H1/D1　　H2/D2   | 　　　   D3
        ■4:4分摊
 MTH1D1D3  ◎  STH2D2D4
■十字陷阱：D1南 D2东 D3西 D4北
■8人光球：远程治疗外侧诱导
■小怪 西MT 东ST"
伊甸零式希望乐园 (觉醒之章2),"E2S
　 【八方剑·踩塔】　　 ¦　【核爆】
　　D3　MT　D4　　 ¦　　   　T
　　ST　 ◎  　D2　　 ¦　　 ◎
　　H1　D1　H2　　 ¦　D　　H
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
      【黑白配】　　 　 ¦
　　 MT/D4　　　     ¦
ST/D3 ◎ H2/D2　　¦
　　 H1/D1　　　　 ¦
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
 复仇： 月环(内侧) → 八方(散开) → 直线(侧面)
 混沌： 直线(侧面) → 月环(内侧) → 八方(散开"
伊甸零式希望乐园 (觉醒之章3),"E3S 《菓子》
　【左右散开】　　¦　【大时化】 左上角起沿圈放
　　MT　ST　　　 ¦
　　D1　D2　　　¦　【裂流死刑】
　　D3　D4　　　¦　１(MT无敌)　２(ST无敌)
　　H1　H2　　　¦　３(挑衅换T)　４(MT无敌)
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
 【第二次大海啸】　　　  ¦　 【核爆+分摊】
　　MT　 ◎　ST　　　　¦　　H1　◎　H2
　　　　　　　　　　　　¦  D1D3　　　D2D4
　　▲H　　　▲D　　　 ¦
　分H菊D　分D浪D 　　 ¦　　MT　　　ST
- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --
【灵泉引导：远程】
踩塔顺序：近 ＞ 奶 ＞ 近 ＞ 远"
伊甸零式希望乐园 (觉醒之章4),"E4S 《菓子》
■黄标散开　　　  ■陨石放置（西→东）
D3 MT ST D4 　　A→B（TH）
H1 D1 D2 H2　    C→D（DPS）
■碎石死刑　          ■人型/车
MT→ST　　 　　  橙→D→T→H
■大地的双拳　　  ■石牢
ST　 　蓝　　　   北:H1　南:H2
MT　   人群
■第一次升地板  北:DPS　南:TH
■第二次升地板  北:北:MTH1D1D2　南:STH2D3D4
■长形场地              ■转圈流沙
Ｔ橙□蓝                     《第一块》：ST/D2
ＤＨ□□                     《第二块》：橙标人群
□□                            《第三块》：MT/D1
蓝□　　               H1/D3：左   H2/D4：右"
哈迪斯孤念歼灭战,"极哈迪斯
■P1散开　　 　　　■陨石(塔)処理
D3　MT　D4　　　北→东：MT　南→西：ST
ST　◎　　D2　　 　■牢狱
H1　D1　H2　　　西北H1　东南H2
■分摊 ←MT/D1/D3/H1 　ST/D2/D4/H2→
■接线 北：T 南：H
■法则改变　　　 　■殉教者的记忆
　　D4/MT　　　　　　D1　D2
D3H1 ◎ H2D2　　 ST/H1 ◎  H2/MT
　　D1/ST　　　　　 　D3　D4
(※TH站点上（地标线○的交点）)
■魔法记述阵 圆：没有的缺口
镜子：没有的缺口对向的缺口/中央镜子背面的缺口
■深淵　←ST/D1/H1| ↑ | ↑ | MT/D2/H2→ (分摊)
　　　　　　　  ← D3 (放球) D4 → "
惨剧灵殿塔姆·塔拉墓园,"EX墓园
老一证婚人，不要打任何小怪，不要用任何AOE技能，站在一起等BOSS放技能打掉小怪即可。
沿途要把的怪都打掉才行。调查棺材会眩晕开棺材的人并读条AOE，需要眩晕打断
老二备用的躯体，黑洞需要玩家去撞掉，无减伤裸吃的话最多吃2个，奶妈要注意加血。大球建议2~3名玩家一起去撞。BOSS会点名淤泥，T注意带位，自己不要站进去，给DPS留出输出空间。中间的NPC不能死，如果血量过低可以考虑奶妈加血。
老三雄壮的OOO，中央发黑的区域不要去，会持续掉血。过一段时间场周围会出现一堆小怪，需要所有人迅速击杀，小怪爬到场中央后会点亮符文，一般点亮4~5个之后就很容易团灭了。"
纷争要地布雷福洛克斯野营地,"EX野营地
老一青蓝之手指挥官 连线可以传递 注意躲好十字雷 
老二3号哥布林装甲 出啥躲啥 有随机点名冲锋 躲开路径即可 
老三6号哥布林坦克 BOSS打一会就会绕场旋转 转火小怪 
接下来BOSS会往场里扔炸弹 需要用技能把炸弹打到场边去"
腐坏遗迹无限城市街古迹,"EX无限城
老一腐坏贪吃鬼 BOSS每过一段时间会吞下一名玩家 需要剩下的人集火贪婪大口
老二阿里奥克 开场只有小怪 需要由T独自击杀小怪 DPS尽量不要碰小怪
老三迪亚波罗斯 开场场边会有8个门 开怪之后门上会出现标记 相同图案两两一组 一共4组 
门上的图案过几秒就会消失 正攻需要除了T的3名玩家使用游戏的目标标点功能 对门做标记以作应对 
“噩梦”需要打断 “破灭预兆”需要打开图案相同的两扇门 以躲避接下来的巨大伤害 "
激战城塞石卫塔,"EX石卫塔
老一格里尼奇恶龙，当BOSS跑到场边的时候，立刻到身后
沿途“激昂异端者”会读条“龙血”，需要使用眩晕打断
老二库卡龙龟 当BOSS读条变硬时，会反弹弩炮的攻击。当BOSS读条全场AOE的时候，需要使用弩炮的第二个技能“雷弹”打断(平时不要使用)。
老三吉鲁维伽诺斯。BOSS抬手是正面顺劈，抬屁股是背面顺劈，双手抱胸离开正面方向，单手护胸侧身是直线冲刺，还会无提示喷火。"
剑斗领域日影地修炼所,"EX修炼所
老一皮拉刻蒙 BOSS读条百吨横扫时 T穿背躲避 百吨回转所有人远离BOSS
当场地变蓝时 点BOSS身后的装置 所有人去吃魔法人偶身边的buff
老二卡托布莱帕斯 当BOSS读条“恶魔之瞳” 吃场边的幽暗珠 出现“不净的魔眼”需尽快击杀魔眼
老三退位主教 穆穆埃珀 T拉好开场小怪 主教会随机定身2名玩家 需要自由的玩家触摸咒具解开束缚
请务必去救人"
逆转要害沙斯塔夏溶洞,"EX溶洞
老一真红龙虾 所有人稍微分散一些站位，被吐痰的玩家需要奶妈驱散。BOSS还会读条螺旋尾对目标玩家造成巨大伤害(大约90%)，可以打断。
沿途 水泡接触到XX怪会给XX怪加很多血。
老二麦迪逊原船长 当BOSS标记一名玩家并射击的时候，需要集火BOSS打断。召唤的小怪打人并不疼，注意先打地上爬的就可以了(它会定身)。
沿途的大怪会召唤一大堆小怪
老三克拉肯 打腕足，腕足都打掉之后再打本体即可，触手可以不打。"
武装圣域放浪神古神殿,"EX冬贝利
老一折角骑士 寇黑加 老一每隔一会就会往地上扔一把标枪 注意及时转火打掉标枪 
老二湿皮妖师 佐尔加 会满地插图腾 图腾有4个效果：变蛙、伤害增加、火耐性降低和加重
颜色和效果的对应每次进本都是随机的 需要找到伤害图腾且踩掉
老三光鳞兄弟 莫拉加加 当BOSS插战旗时 T要带着BOSS离开战旗范围 而插祭器时 需要DPS集火打掉祭器 
BOSS会随机点名玩家死亡宣告 需要奶妈为该玩家加满血"
神灵圣域放浪神古神殿,"PT冬贝利
老一圣地守护者 出啥躲啥 
打倒冬贝利之后 拾取灯油 开机关用 第四个机关一般由T开疾跑冲过去引怪/冬贝利 奶妈开疾跑跟着过去开
老二巨大奶冻怪 小怪及时转火清理即可 
老三冬贝利王 无视小怪直接打BOSS即可 "
邪教驻地无限城古堡,"PT无限城
小怪会读条召唤妖异 眩晕/沉默打断即
老一夺神魔  出啥打啥
老二恶魔墙 地板变黑请立刻躲避 躲完黑地板后移动到中央 BOSS会读条击退
老三阿难塔波嘉 这个BOSS有超巨大范围的扫尾技能 T请侧过来拉
BOSS读条“天灾降临”时 需要所有玩家躲避到石像之后躲避 "
艾玛吉娜杯斗技大会决赛,"艾玛吉娜杯斗技大会决赛
BOSS各种吹飞，所有人别被吹下去
拉提丰的T，不要离场边太近
提丰和章鱼一人一个背对背拉好，先打章鱼
被变河童之后，去章鱼正面吃泡泡
会获得湿润，当提丰去场中央放超鼻息的时候
河童对着老师用河童拳，1层愉悦打一层buff
打掉8层就能打断BOSS读条
第二次BOSS会旋转喷气，注意躲避
拉章鱼的T不要乱跑，继续让河童被洗
不要被BOSS喷气喷到，会直接掉下台子
没有河童以后，鼻息所有人往场中央的BOSS跑
其他的出啥躲啥"
奥丁歼灭战,"奥丁歼灭战
出啥打啥，有啥躲啥，解限不躲也死
减速圈治疗注意驱散
BOSS 15%以下血读条斩铁剑，LB大招死劲撸"
邪念妖地无限城古堡,"炒冷饭无限城
老一安可哈格 T开场注意不要让BOSS面对任何一个石像 当某名玩家被点名时 请立刻躲到石像后 等BOSS伤害连线消失后再出来 
老二夜魔人 当BOSS隐身时 攻击场上的“幻光球” 踩一下留下光圈获得含光的buff 带有这个buff玩家去找隐身的BOSS 把BOSS炸出来 
老三弗迪亚 当BOSS回到中场并有小怪连线时 要注意迅速击杀小怪 当玩家被一个粘液胶一样的玩意儿定身时 也请注意解救"
大桥上的决斗,"大桥上的决斗
变成青蛙的绕着场边跑，出啥躲啥
第二阶段某人逃跑后，BOSS会随机点名混乱
治疗加满血，即可驱散"
海德拉讨伐战,"海德拉讨伐战
T别拉在中场，所有人远离中场
BOSS放恐惧迷雾，所有人去BOSS圈内躲避即可
小怪ST拉住，打不打都行，小怪远离BOSS
如果打的慢，小龙记得转火，近战DPS远离正面"
皇都伊修加德保卫战,"皇都伊修加德保卫战
T不用给BOSS上仇恨，所有人别被BOSS踩到
T只要拉住所有小怪，拉到BOSS身下
治疗最好有一个人去上塔
DPS开炮和杀小怪
BOSS读条AOE，去两侧躲避
墙裂后，注意上塔，T注意拉住小怪别让上塔的被追
第三道墙，开炮的注意BOSS读条时去开拘束器
近战此时注意放LB
"
白虎诗魂战,"极白虎
[紫圈]
　　　     Aー坦克
　Bー治疗　    CーDPS"
希瓦歼殛战,"极冰神
场上结冰请不要进行任何移动！真的会死！
剑分摊,杖分散,弓背后集合
ST拉小怪,转场完换T
九连环当前MT开减伤硬吃,不要动！
分散时,T和近战去前半场,奶妈远程去后半场
冰河怒击全体远离正面,冰弓点名全体背后集合"
迦楼罗歼殛战,"极风神
螺旋气流躲背后,寒风之歌躲石柱后
羽毛击杀顺序:柔羽—>刚羽,刺羽St挑衅走,请不要打
分身处理方法:MT拉美翼本体去最北面,ST拉妙翅去最南面
击杀顺序:妙翅->美翼"
祖尔宛歼殛战,"极鬼神
                 ■飞翔一■                                    ■飞翔二■
                   |      T                                     \    T
       D1       |                                     D1     \                D2
                   |                 D2                             )一一一一一一
      D3         |  \                              D3      /              D4
                      |     \      D4                   /      奶妈
       奶妈       |      \
【小怪阶段】读条陨石快速击杀 注意回避恐惧
【南十字座】人群[除了MT]→右   MT→左
【蓝色点名】BOSS左侧 右侧打身位"
须佐之男歼殛战,"极豪神
■强袭:死刑 ■祸泡:停手
■八尺镜+晴岚+断海:击退后回来分摊
■雷云出现后断海不要形成三点一线
■P2 一T接刀，另一T开减伤撞球，其余人打罩子
■海岚斩:死刑换T
■闪电:被点名者跑到场地另一侧
■石牢点名:集火攻击仇恨列表BOSS上一个的石牢"
伊弗利特歼殛战,"极火神
奶妈:灼热咆哮注意点名,灼热去场边,无事站中间
T:BOSS拉东边,三灼伤快换T
DPS:先打柱子后打怪,三层易伤快停手
全体:链子接近,远离灼热奶妈,炎柱至多吃一片"
拉姆歼殛战,"极雷神
吃三个电球后扛BOSS,buff到时间补一红,另一个T找机会吃三个电球换T
被点名混乱去A点集合,其他人分一个人去用电圈电醒
场上留三个电球,多余的由奶和st收取(每人每次最多两个)
被连线不要放技能,吃三个电球解除连线
出小怪集火小怪
不要和MT站 不要站水里"
吉祥天女歼殛战,"极美神
■ 开场先杀左侧小怪
■ 死刑: 光之奔流  ■ 蓝球: 点名二仇波动炮
■ 诱惑之腕: 场边放置
■ 完全拒绝: 接近BOSS ■完全引诱: 远离BOSS
■ P2小怪需均匀削血，留一点HP
等待小怪开启以太后立即击杀
击杀小怪后开启以太防护
■P3后吃地面球可以增加一次以太使用机会"
萨菲洛特歼殛战,"极魔神
【P1分摊】
左ST治疗　右DPS 
单绿圈接近诱导
【绿紫圈、巨人化后散开位置共通】
　 　　BOSS
　　　  紫(orA标记)
近1　MT　ST　近2
　远1　　　　远2
　 　学　　 白
小怪大MT　小ST　顺序→小大小小大小
【巨人化】
塔(Debuff有)　左坦克治疗　右DPS
塔(Debuff无)　左MT　右ST
撼地　左TH　右DPS
LB（物理远程＞法系）"
莫古力贤王歼殛战,"极莫古力
奶妈关注全队状态栏,及时驱散怒发冲冠debuff和莫古乱乱乱debuff
MT拉壁去左下角,ST拉斧去右下角,小怪3层buff挑衅BOSS换T
全体小怪平均削血,没事别站中间"
索菲娅歼殛战,"极女神
信徒阶段2→3→1。魔枪背对人群. 猛突进一人承伤。
▼▼　不平衡之罚散开　▼▼
　　　 　MT/D1
H1/D2　▲女神▲ H2/D3
　　　 　ST/D4
两边连线相差0条去蓝色对面+大倾斜
两边连线相差1条去线多那边+小倾斜
两边连线相差2条去线多那边+大倾斜
睿智之秤(绿色的气息预兆)时换T。"
圆桌骑士幻想歼灭战,"极骑神
P1龙眼之邪背对
天踵 死刑减伤
P2冲刺和人群站场边花纹根部
p2小怪: MT右 ST左 先打剑姿
穿天 南→北→南
龙眼之光后MT将BOSS拉到龙眼处
圣盾猛击 被点名的奶站最后面,ST最前面,除MT其他人站中间 MT不参与"
青龙诗魂战,"极青龙
《菓子系列》极青龙专用宏
——————————————
◆ 升龙踩塔
——————————————
　　 　　 
　MT/D1　ST/D2
　 　 　　 　 　
 H1/D3 H2/D4
　　 　　 
——————————————
◆ 截线：MT左、ST右
◆ 沉默：MT → ST
◆ 顺序：小大小大小
◆ 分摊：A方向H1、坦克
　　 　　C方向H2、DPS"
究极神兵破坏作战,"极神兵
T:三层炸弹debuff换T,第三次以太波动读条开LB
全体:以太波动集体撞球,分摊伤害,必要时开疾跑"
神龙梦幻歼灭战,"极神龙
《菓子系列》极神龙专用宏
——————————————————
　　MT ST　　　|■ 连线+分摊
D1　　　　D2　| MT/D1　ST/D2
　D3　　D4　　| 　　 　 A
 H1　 H2　　| H1/D3 H2/D4
——————————————————
■ 放尾巴
【奶右下 → DPS左下 → T左上or中间】
■ 死亡轮回
【分摊 → MT无敌 → ST无敌 → 分摊】
■ 钻石星辰：H2滑冰
■ 大地吐息：奶妈=左、DPS=右
■ 小怪阶段：MT=中间大龙、ST=其他"
利维亚桑歼殛战,"极水神
奶妈驱散减速,多用再生和能力,少叠水镜
T头尾各一人拉,魔法鱼人记得下踢,不要站在人群方向
DPS远敏近战打尾巴,法师打头
全体出泡泡集火泡泡,BOSS下水迅速开以太防护罩,拍地板开防击退"
泰坦歼殛战,"极泰坦
躲冲拳 躲冲拳 躲冲拳
石牢:dps场中,H→南
先打场中,击退后等冲拳结束打奶
MT将BOSS拉最北侧,ST→小怪→东
炸弹岩石尽量躲,如果躲不掉站石头上,不要吃两次爆炸
3层易伤换T"
无瑕灵君歼殛战,"极完美神
◆ 中场小怪： 
　ＭT - 西（9点） 
　ST - 东（3点） 
◆ 晶石引爆安全点：场地4点方向"
罗波那歼殛战,"极武神
光焰序远离,光焰破去背后
突进找第一个分身,按分身出现方向走
冲天击找栅栏,白圈来分摊"
尼德霍格传奇征龙战,"极邪龙
小怪击杀顺序法拉克ＳＴ→布罗宾雅克ＭＴ→变种龙(学诱导)
ＳＴ远离贴边处理线伤害
          塔散开
　｜   Ａ 　 ↑　    　↑   H2 Ｂ
　｜  　   [D1]  　  [D2] MT ↓
  ｜　
　｜　  ST [D3]  Ｃ  [D4]
　｜    ↑H1   ↓　   　↓　
      燃烧之翼后散开
　｜ＡSt　　　　　　 MtＢ
　｜D1　　　　　　　　 D2
　｜
　｜D3　　　 Ｃ　       D4
　｜ H1　　　　　　 H2
燃烧之翼
不可视AOE,以BOSS为中心直线范围安全,两侧伤害
燃烧之尾
不可视AOE,以BOSS为中心直线范围伤害,两侧安全"
缇坦妮雅歼殛战,"极妖灵王
◆ 踩水圈 
H1　MT      H2 
 　 ST    D2 
D3    D1      D4  
◆ 火分摊
西1点：ST  H1 D1 D3
东2点：MT H2 D2 D4 
◆ 荆棘扯线
西北：TH     东南：D    ※顺时针旋转
◆ 雷截线
西1点：D1→D2→D3→D4→H1→ST
◆ 小怪
西：ST     北：MT"
月读幽夜歼灭战,"极月读
《菓子系列》极月读专用宏
—————————————————
■ 铳弹分摊：BOSS背后
■ 长矛分散：BOSS面向为基准
　　　 T
　   H  ●
　　　 D
—————————————————
■ 月读陨石
坦克：A（月牙角上）
奶妈：B或D（月牙对面）
DPS：C（月牙角上）"
俾斯麦歼殛战,"极云神
打BOSS的壳和核心时记得上背！
MT拉左侧蛇,ST拉右侧蛇
雷雨天不打水泡分散站位,其他天气打水泡中间集合"
朱雀诗魂战,"极朱雀
《菓子系列》极朱雀专用宏
———————————————————————
◆羽毛""X""型/小鸟复活｜◆羽毛""十""型/P3踩塔
———————————————————————
　MT/D1　ST/D2　 ｜　 　　MT/D1
　　　 　　　 　　 　 ｜H1/D3　　　ST/D2
 H1/D3 H2/D4　｜　 　 H2/D4"
迦楼罗歼灭战,"PT迦楼罗
开场拉在12点背对人群，其他人远离4个柱子
BOSS 读条螺旋气流，MT穿过BOSS躲避
BOSS第一次上天，所有人柱子后面躲避
BOSS读完寒风啸后，就可以出来了
BOSS召唤小羽毛，第一时间打掉，会炸掉柱子
BOSS喊话四分五裂，根据柱子剩余情况掉血，注意抬血
爆炸后MT前往7-8点方向等BOSS（可以事先提前标记位置）
旋风躲好，小怪杀掉，先杀绿色的，红的ST拉住，打不打随意
打的慢的话，出现柔羽及时打掉，MT暴风技能一步一步的躲好"
拉姆歼灭战,"PT拉姆
进门陆地6点方向标A，核心技能混乱冲击
尽量去A点集合用电击圈电醒。电圈躲好
留下的电球回收好，电球越多AOE越疼
开场电球MT可以考虑吃3个获得BUFF，其他人随时注意远离MT
小怪阶段一定先打小怪，打BOSS太多血，会团灭
P3阶段读条滚雷，并且连线两名玩家
这个阶段的电球尽量留下3个以上，被连线的任意玩家连吃3个即可解除
"
利维亚桑歼灭战,"PT利维亚桑
开场左侧（长边）中央标A，头尾有仇恨，分别拉
DPS法系打头，物理打尾
治疗站中央，彼此适度分开
真神跳水不会掉下去，但建议掌握观察方法
（第一次下潜，观察长边即A点，出水柱往反方向跑
之后下潜，看短边，如果短边出水柱，就往没水柱的半场跑
如果长边（甲板两侧）出水柱，就转身往后面跑
如果有声音但没水柱，往前跑到甲板边）
吹水泡，第一时间击杀。提示可以使用魔法壁障，BOSS下潜后
打开壁障抵御巨浪，不然会团灭
要注意BOSS血量30%，如果属性转换以太不足30，则无法打开壁障
小怪波齿鱼人不能打断，优先击杀"
莫古力贤王歼灭战,"PT莫古力
P1 出啥打啥，P2 背口诀 “力音愈壁斧弓障”
P2BOSS出现，MT带到场边，ST带力和斧去另外一边
其他不管，按照口诀快速击杀
小怪不死别碰BOSS！注意！"
那布里亚勒斯讨伐战,"那布里亚勒斯
BOSS读条二重/三重之后，会接电火花
治疗注意提前预读加血，T在三重接电火花的时候记得开减伤
BOSS之后去中央，所有人撞球，一红一黑的撞
不要撞到同一颜色，撞多了会死，尽量把球撞光
出现的小怪顺路打掉即可
BOSS20%血后，会去中央放裂缝
所有人先远离，上好各种BUFF，比如骑士可以开无敌
DPS开爆发，开好后进入裂缝，BUFF会延时10倍时间
进去后会掉陨石，注意踩圈
打完裂缝，直接撸"
死化奇美拉讨伐战,"死化奇美拉讨伐战
T把奇美拉拉出洞，拉到山顶
寒冰咆哮打断，其他出啥躲啥
不拉出山洞，治疗压力大
"
泰坦歼灭战,"PT泰坦
躲好直线技能，躲好流沙，不要太分散
雷分两种，圆圈雷和川字雷
圆圈雷中央集合，等外圈第一个炸了以后立刻跑过去躲
川字雷先去旁边，中央炸了后去中央躲避
场地会越来越小，注意别掉下去
BOSS随机点名花刚牢狱，建议走到BOSS附近方便集火打掉
打掉后治疗注意驱散他的debuff
MT注意BOSS用另外的手打你，之后就是掀桌
掀桌要开减伤！"
无限城的死斗,"无限城的死斗
两个怪拉开先打鸟人，这个副本的连线是靠近，是靠近，是靠近！
被变鸡的人去踩风，其他人注意躲开风
P2点名一个治疗，读条捕获，发现读条时，治疗远离BOSS
DPS解救治疗，如果治疗和BOSS太近，会越难打，T注意太近拉开
其他出啥打啥，出啥躲啥"
希瓦歼灭战,"PT希瓦
MT穿越BOSS躲好冰河怒击技能
BOSS说严冰之刃将守护我的兄弟，MT开好减伤
地上的圈尽力躲，躲不开硬吃一个，别多吃
小怪不及时打会团灭，但小怪刚出BOSS就起飞了
说明打BOSS太快，下次慢点打"
伊弗利特歼灭战,"PT伊芙利特
一定转火契，BOSS冲锋时，3只12点顺时针方向依次冲锋，尽力躲
别慌张，实在不行吃一个，1个不会死，3个必死
三阶段BOSS读条光辉炎柱，T注意打断，掉血很多"
遇袭集落水滩村,"71水滩村
老一 会在场地上召唤一些光球，光球会使用十字AOE，蓝色方形AOE是冲锋，后面会接扇形AOE。“颈手枷”注意减伤和回复。
老一到老二
路上的小怪会给MT上减速，注意驱散。
老二 头顶出现1~4饼的图案，所有人4方向分散围住BOSS即可。处理完分摊之后，地面会出现冰圈
老三 斐利亚 “钟摆”是双重距离衰减伤害，T贴场边放点名，其他人反方躲避。BOSS会随机捆绑一名玩家，其他人注意转火解救队友，“左/右鞭打”是左右连续施放的(均有读条)，要注意。最后的“激烈捶打”，BOSS会按照箭头方向使用技能并旋转，只有在BOSS两侧是安全的。它会旋转使用多次，注意躲避。"
水妖幻园多恩美格禁园,"73水妖本
老一之前：注意打断“浇水”。
老一美眼 因克·佐恩，“水脉乱打”水塘砸一次会变成小喷泉，第三次就会喷发，注意回避。
老一到老二，注意打断“浇水”。
老二格里奥勒，需要所有人一人挡住一根线，拦截营养。剩下的出啥躲啥有啥打啥。
老三乐圣 因克·佐恩，“痛打”对MT死刑，残酷狂想曲”是全屏AOE。
“青蛙歌唱队”正面施放120°变呱光线，穿背躲避。
 “独木桥幻想曲”，会把所有玩家击退到场边，并在场地中央出现一个独木桥，如果掉下去的话就会回到起点重来，前进到BOSS身下，打掉梦幻的弦乐器就可以阻止“终章”的咏唱，终章咏唱结束就会团灭。
BOSS使用自身变异幻想曲之后，会变为另一种形态，如果发现BOSS突然转身，注意躲避正面；发现BOSS四只触脚抬起，注意躲开触脚下方。"
文明古迹奇坦那神影洞,"75神影洞
老一之前：被连线的石像会发出激光，需要所有人找石板躲避。
老一洛查特尔洛查特尔，读条“洛查特尔的骂声”，场地北面的石像会发动半场AOE，所有人躲避到没发光半场。“赤热化”BOSS会随机转向并使用半场AOE，所有人注意躲避。这两个技能同时出现时，必定会有1/4场地是安全的，冷静观察躲避即可。
老二大脚野蝠，“亚音速”全场AOE附带天上掉石头AOE，最后天上会掉下来两根大钟乳石，BOSS的“声波”读条会推到这些钟乳石，往场边躲避是比较安全的(石柱一定会倒向场内)。
老三艾洛斯，被连线的玩家需要远离BOSS。BOSS使用吸气+吐息时，会先把玩家吸引过去，然后沿场地箭头方向击退，注意避开场地上的毒潭。BOSS读条“信仰宣言”之后，如果是分摊，请在BOSS正中央分摊，如果是红圈点名，请分散到BOSS两侧躲避。"
避暑离宫马利卡大井,"77大井
老一 大犰狳，“大回旋”是近身360度回转攻击。“重锤碎击”需要先远离，再靠近，同时伴有小AOE，冷静躲避即可。
老二 水陆两用塔罗斯，技能“钻井”，先远离躲避AOE，之后场地会出现喷泉，紧接着“高压”全屏击退(防击退有效)，不要被击退到水里。
“强制排水”，周身出现旋转箭头，一边使用范围技能一边旋转，躲在BOSS身后跟着它转即可安全回避。
老三 斯托尔戈BOSS读条“异端十字叉”，同时身边出现4个三角形白光，站在三角底边交点处的地方即安全。“碎轮”站在BOSS圈内安全。召唤的4个羽毛和BOSS本体会轮流发动上述两个技能，注意观察，冷静寻找安全点。"
伪造天界格鲁格火山,"79火山
老一得到宽恕的残忍，“流明无限”躲开正面。“台风之翼”，同时身下出现3个风球，需要站在2个风球之间躲避。
第三次台风之翼开始，所有人需要远离BOSS同时远离场边的风球。
老二得到宽恕的无常，当BOSS转完了之后，有脸的格子对应我方场地上就会出现AOE。在后半程除了有脸之外，场地上还会出现2个光球，光球会用环形AOE。
“审判日”是场地上出现光圈，需要有玩家站在里面，直到天上的球落下。
老三得到宽恕的猥亵读条“神削弱”，同时出现自身脚下范围AOE，躲避时请紧贴范围圈躲避，BOSS强化之后的这个技能在外圈会再多加一层AOE。
BOSS周身出现金色圆形，需要躲开BOSS正面及金色圆形正面。BOSS使用“羽制傀儡”会召唤4个傀儡，本体头顶会有金光，同时会复读上述2个技能。"
红宝石神兵狂想作战,"极红玉神兵
《地面液化》
　　 　　ST
　　 D1　　　D2
　 H1　　　　 H2
　　 D3　　　D4
　　　　 MT
☆掘地雷：顺时针方向放置
《利爪突进》
　　 D1　　　D2
　 H1　　　　 H2
　 D3　　　　　D4
　　 MT　　　ST
☆陨石1：以北为起始点，顺时针放置
☆陨石2：MT西南/ST东北"
伊甸零式希望乐园 (共鸣之章1),"E5S
┌─【雷云和雷暴】─┬─【撞柱】─┐
│　　　　　│　　│
│　　　　　│　　　　│
│　　　　●　　　　│　　　　│
│　　　　　│　　坦克　　│
│　　　　　│　　　　│
├─【链雷远程传】─┤　　　　│
│　　　　　│　　　　│
│　　　　●　　　　│　　　　│
│　　　　　│【挡冲锋】│
│　│》》│
└【奶》远》近》奶】┴──────┘"
伊甸零式希望乐园 (共鸣之章2),"E6S坦远同向
┌【双人分摊及扇形】┬【火神业火拳接线】┐
│││第一次远程双　│
│││第二次点名远程　│
├─────────┼─────────┤
├【双体阶段分组】─┼【火龙卷：同向式】┤
│││　　连线　　│
│││││
│在标点处理死刑│　　连线　　│
│场地切割左或上集合│同侧双圈换│
├─────────┼─────────┤
├【合体业火拳引导】┼【分摊后接业火拳】┤
│先│四角分摊后不动│
│后│顺时针移动度│
└─────────┴─────────┘
伊甸零式希望乐园 (共鸣之章3),7s集合式"
